location_type,date_posted,square_feet,price,beds,baths,rent_buy,type,formatted_google_address,address_components,website,lot_size,geometry,mapid,neighborhood,break_and_enter_commercial,break_and_enter_residential_other,mischief,other_theft,theft_from_vehicle,theft_of_bicycle,theft_of_vehicle,vehicle_collision_or_pedestrian_struck_with_injury,postal_code,lng,lat,sky_train,bus_stop,parks,schools,commercial_services,food_beverages,convenience_stores
ROOFTOP,NA,829,829900,2,1,buy,House,"1127 Barclay St #1301, Vancouver, BC V6E 1Y8, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1275323, 49.2840365)",WE,West End,219,31,466,832,566,202,53,57,V6E 1Y8,-123.1275323,49.2840365,606.175969117228,201.01764995080066,137.43371847427625,195.9749112081356,84,246,0
ROOFTOP,NA,1105,1798000,2,2,buy,House,"885 Cambie St, Vancouver, BC V6B 2P4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1164521, 49.2773696)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 2P4,-123.1164521,49.2773696,519.6836047573772,103.5183353202877,161.7269943882739,220.05489658052187,125,184,6
ROOFTOP,NA,1483,1688000,2,2,buy,House,"1888 Alberni St, Vancouver, BC V6G 1B3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.135907, 49.2928952)",WE,West End,219,31,466,832,566,202,53,57,V6G 1B3,-123.135907,49.2928952,1438.9075661041616,87.38394421656896,111.82426091582091,343.7840743314297,55,136,0
ROOFTOP,NA,2425,3288000,6,4,buy,House,"72 W 20th Ave, Vancouver, BC V5Y 2C1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,3789.7200000000003,"c(-123.1065511, 49.2525101)",RP,Riley Park,2,15,35,67,68,12,12,20,V5Y 2C1,-123.1065511,49.25251009999999,746.5346802055514,397.4172030235868,352.86308952463577,532.0649501588091,39,26,0
ROOFTOP,NA,1319,1368000,3,3,buy,House,"4994 Ruby St, Vancouver, BC V5R 4K2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,3484.8,"c(-123.0260124, 49.2397113)",RC,Renfrew-Collingwood,87,93,254,1311,412,51,77,60,V5R 4K2,-123.0260124,49.2397113,446.80656784084783,324.9703681298397,75.06612693307048,263.38397296759325,19,15,0
ROOFTOP,NA,914,1049000,2,2,buy,House,"3188 Riverwalk Ave #704, Vancouver, BC V5S 0E7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.0394803, 49.2055097)",KIL,Killarney,34,31,79,115,137,16,35,38,V5S 0E7,-123.0394803,49.2055097,3317.902858770654,387.36413131072743,18.461121531278934,1153.9373300766943,0,2,0
ROOFTOP,NA,729,749000,1,1,buy,House,"480 Robson St, Vancouver, BC V6B 1S1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1178447, 49.279788)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 1S1,-123.1178447,49.279788,293.4834188014978,135.74220603520982,50.116543177645205,404.18677115905086,112,249,14
ROOFTOP,NA,1175,1288000,2,2,buy,House,"995 W 7th Ave #107, Vancouver, BC V5Z 1C4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1260557, 49.265325)",FAIR,Fairview,188,117,366,990,479,251,62,51,V5Z 1C4,-123.1260557,49.265325,792.0371477420188,222.19119669600033,131.32493890355815,206.21825260417668,74,63,2
ROOFTOP,NA,875,938000,2,2,buy,House,"1050 Smithe St #305, Vancouver, BC V6E 4T4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1256156, 49.2833741)",WE,West End,219,31,466,832,566,202,53,57,V6E 4T4,-123.1256156,49.2833741,506.3107317016163,154.80412440847127,287.1197831282539,257.3441165416435,109,263,2
ROOFTOP,NA,3599,5998000,5,4,buy,House,"4018 W 8th Ave, Vancouver, BC V6R 1Z5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,6011.280000000001,"c(-123.1939885, 49.2649461)",WPG,West Point Grey,5,9,20,15,20,2,3,9,V6R 1Z5,-123.1939885,49.2649461,5339.87603088264,144.7458487211384,734.1903311071746,183.2059280582088,0,0,0
ROOFTOP,NA,821,828000,2,2,buy,House,"3198 Riverwalk Ave #205, Vancouver, BC V5S 4N4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.0388912, 49.2052967)",KIL,Killarney,34,31,79,115,137,16,35,38,V5S 4N4,-123.0388912,49.2052967,3312.146440571536,415.5630728934959,62.07710165045805,1150.331191508783,0,2,0
ROOFTOP,NA,1233,1699980,3,3,buy,House,"8507 Fremlin St, Vancouver, BC V6P 3X1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1277671, 49.2092032)",MARP,Marpole,47,81,105,227,232,33,41,45,V6P 3X1,-123.1277671,49.2092032,785.1353229215565,177.1738492679746,360.58570911707807,629.3251486854599,0,0,0
ROOFTOP,NA,1922,988000,3,2,buy,House,"3400 SE Marine Dr #301, Vancouver, BC V5S 4P9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.032058, 49.2079727)",KIL,Killarney,34,31,79,115,137,16,35,38,V5S 4P9,-123.032058,49.2079727,2791.799285524357,50.424834188364144,357.22404117985207,687.8775182443434,12,8,1
ROOFTOP,NA,881,839000,1,1,buy,Apartment,"2189 W 42nd Ave #304, Vancouver, BC V6M 2B7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1578439, 49.2339177)",KERR,Kerrisdale,20,43,34,54,59,20,9,13,V6M 2B7,-123.1578439,49.2339177,3026.0155566753624,73.57668474047058,58.047218797773816,493.8424697023211,199,106,2
ROOFTOP,NA,935,950000,2,1,buy,House,"1323 Homer St #1408, Vancouver, BC V6B 5T1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1254808, 49.2740996)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 5T1,-123.1254808,49.2740996,251.36342380001778,119.20848836402587,165.2763276616615,300.8104281978693,191,212,11
ROOFTOP,NA,989,1328000,3,2,buy,House,"455 SW Marine Dr, Vancouver, BC V5X 0H3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1158517, 49.2111043)",MARP,Marpole,47,81,105,227,232,33,41,45,V5X 0H3,-123.1158517,49.2111043,181.0286277358626,178.22468003025264,337.6168297762276,265.33932452616506,35,28,2
ROOFTOP,NA,685,788000,1,1,buy,House,"1833 Crowe St #1208, Vancouver, BC V5Y 0A9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1124151, 49.2686557)",MP,Mount Pleasant,144,121,303,602,467,133,71,65,V5Y 0A9,-123.1124151,49.2686557,313.1056129629703,63.13575419246925,242.85743660542346,833.9388135259811,73,43,0
ROOFTOP,NA,1463,2250000,2,3,buy,House,"1039 Marinaside Crescent, Vancouver, BC V6Z 3A5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1166604, 49.273345)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 3A5,-123.1166604,49.27334500000001,414.43064582002586,119.43147533371848,256.39723594732294,441.172327810277,131,118,0
ROOFTOP,NA,0.011,619000,1,478,buy,House,"501 Pacific St #2506, Vancouver, BC V6Z 2X6, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1273912, 49.2740886)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 2X6,-123.1273912,49.2740886,389.15899993231375,56.372326532526394,286.21782359519636,412.29198815060226,168,182,10
ROOFTOP,NA,2074,2498000,4,2,buy,House,"4694 W 8th Ave, Vancouver, BC V6R 2A7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,3789.7200000000003,"c(-123.2149171, 49.2654645)",WPG,West Point Grey,5,9,20,15,20,2,3,9,V6R 2A7,-123.2149171,49.2654645,6830.52736401144,45.16075803926275,689.2368964036096,783.1119451437393,32,22,0
ROOFTOP,NA,1130,1500000,2,2,buy,House,"590 Nicola St, Vancouver, BC V6G 3J8, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1279184, 49.2905301)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6G 3J8,-123.1279184,49.2905301,817.8864681503545,88.61092687123778,244.08531968302466,625.2355662772171,29,127,2
ROOFTOP,NA,2867,2149000,6,3,buy,House,"2223 E 11th Ave, Vancouver, BC V5N 1Z7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,4007.52,"c(-123.0595708, 49.2605878)",KC,Kensington-Cedar Cottage,49,59,202,277,358,46,73,71,V5N 1Z7,-123.0595708,49.2605878,708.1580952512417,222.5268828761239,827.3148984302926,136.21426016291124,0,0,0
ROOFTOP,NA,10510,16988000,6,10,buy,House,"1438 W 32nd Ave, Vancouver, BC V6H 2J3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,15638.039999999999,"c(-123.1376613, 49.24381)",SHAU,Shaughnessy,105,60,278,677,136,43,23,33,V6H 2J3,-123.1376613,49.24381,1723.7643596631303,132.97622437190677,419.0163367068872,593.3002289522454,0,0,0
ROOFTOP,NA,2594,1799900,6,3,buy,House,"4105 Elgin St, Vancouver, BC V5V 4R3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,4225.32,"c(-123.0829629, 49.248417)",KC,Kensington-Cedar Cottage,49,59,202,277,358,46,73,71,V5V 4R3,-123.0829629,49.248417,1892.3333493177156,105.88297296203523,184.66439609256983,200.59291472120617,74,29,0
ROOFTOP,NA,8373,10880000,5,8,buy,House,"1638 W 40th Ave, Vancouver, BC V6M 1V9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,17119.08,"c(-123.1424643, 49.2353318)",SHAU,Shaughnessy,105,60,278,677,136,43,23,33,V6M 1V9,-123.1424643,49.2353318,1914.0622775988911,118.92233166686886,826.1950643749552,460.16340017865497,0,0,0
ROOFTOP,NA,3434,2479000,6,6,buy,House,"1537 Frances St, Vancouver, BC V5L 1Z2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,4007.52,"c(-123.0733084, 49.2796228)",GW,Grandview-Woodland,165,103,489,639,412,72,75,77,V5L 1Z2,-123.0733084,49.2796228,1588.607144710932,174.5999472372849,61.4707691113218,498.18387452808236,7,14,0
ROOFTOP,NA,766,648000,1,1,buy,House,"360 E 36th Ave #211, Vancouver, BC V5W 1C5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.0986935, 49.2378715)",RP,Riley Park,2,15,35,67,68,12,12,20,V5W 1C5,-123.0986935,49.2378715,1361.7435873483546,205.1879940284051,66.95652646316246,397.7458797867186,21,13,0
ROOFTOP,NA,775,869000,2,2,buy,House,"8031 Nunavut Ln, Vancouver, BC V5X 0C9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1165962, 49.2115356)",MARP,Marpole,47,81,105,227,232,33,41,45,V5X 0C9,-123.1165962,49.2115356,210.15259446023538,123.35952958280424,311.8733656338401,226.6322466787785,35,28,2
ROOFTOP,NA,575,630000,1,1,buy,House,"438 Seymour St #2709, Vancouver, BC V6B 6H4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1134752, 49.2841649)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 6H4,-123.1134752,49.2841649,197.1467796186785,38.726711843439325,206.3288691671562,100.75406123057581,115,226,6
ROOFTOP,NA,770,878000,2,1,buy,House,"183 Keefer Pl #1801, Vancouver, BC V6B 6B9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1085108, 49.2801052)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 6B9,-123.1085108,49.2801052,109.56433404975819,90.84736506811343,272.89755130469564,215.2498705657668,190,218,4
ROOFTOP,NA,707,699000,1,1,buy,Apartment,"2080 Maple St #104, Vancouver, BC V6J 4P9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1499904, 49.2674847)",KITS,Kitsilano,97,84,175,309,256,123,43,45,V6J 4P9,-123.1499904,49.2674847,2175.593494140472,62.490605951649556,213.33493852141083,365.13830123257645,161,128,0
ROOFTOP,NA,790,998000,2,2,buy,House,"907 Beach Ave #1601, Vancouver, BC V6Z 2R3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1331276, 49.2758162)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 2R3,-123.1331276,49.2758162,817.3601949775486,32.374540683161634,144.36353359534957,212.18321598114485,62,72,10
ROOFTOP,NA,846,990000,2,2,buy,Apartment,"1480 Howe St #1005, Vancouver, BC V6Z 1C4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1310224, 49.2749082)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 1C4,-123.1310224,49.2749082,652.4422296163863,75.45083101674442,39.622071711642704,239.63639370030765,90,103,12
ROOFTOP,NA,955,1849900,2,2,buy,House,"1365 Davie St #1602e, Vancouver, BC V6E 1N5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1353967, 49.2833317)",WE,West End,219,31,466,832,566,202,53,57,V6E 1N5,-123.1353967,49.28333170000001,1180.0268485743077,41.40590102989834,149.0519006116798,407.6311246398904,48,99,0
ROOFTOP,NA,596,659000,1,2,buy,Apartment,"2025 Stephens St #410, Vancouver, BC V6K 3W2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1666008, 49.2681366)",KITS,Kitsilano,97,84,175,309,256,123,43,45,V6K 3W2,-123.1666008,49.2681366,3316.2090547247353,87.09811548134267,387.6463923203125,353.8005761066545,124,70,0
ROOFTOP,NA,623,599000,1,1,buy,Apartment,"1550 Barclay St #305, Vancouver, BC V6G 3B1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1342754, 49.2877517)",WE,West End,219,31,466,832,566,202,53,57,V6G 3B1,-123.1342754,49.2877517,1096.8528780743281,228.5793932218684,207.25034952788494,279.3569258119187,81,253,2
ROOFTOP,NA,492,659800,1,1,buy,Apartment,"777 Richards St #2802, Vancouver, BC V6B 0M6, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1174384, 49.2805916)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 0M6,-123.1174384,49.2805916,210.75069794098283,75.31070829422671,134.8636962601072,444.2649496438615,111,274,10
ROOFTOP,NA,716,629000,1,1,buy,Apartment,"1844 W 7th Ave #338, Vancouver, BC V6J 1S8, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1466927, 49.2652594)",KITS,Kitsilano,97,84,175,309,256,123,43,45,V6J 1S8,-123.1466927,49.2652594,2064.70364965046,161.60332207060256,348.8268271276305,161.45651623725388,133,125,2
ROOFTOP,NA,798,849000,1,1,buy,Apartment,"1211 Melville St #406, Vancouver, BC V6E 0A7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1244215, 49.2882162)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6E 0A7,-123.1244215,49.2882162,457.161592028608,65.61867677266078,261.5546184079481,691.5690764287738,47,176,2
ROOFTOP,NA,600,649000,1,1,buy,Apartment,"161 W Georgia St #503, Vancouver, BC V6B 0K9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1117482, 49.2787913)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 0K9,-123.1117482,49.27879129999999,192.86663128546394,128.120940370681,410.8705028087368,183.43108765012778,95,168,2
ROOFTOP,NA,2308,2699000,5,5,buy,House,"5059 Sherbrooke St, Vancouver, BC V5W 3M1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,3223.4400000000005,"c(-123.0815615, 49.2386934)",KC,Kensington-Cedar Cottage,49,59,202,277,358,46,73,71,V5W 3M1,-123.0815615,49.2386934,2153.0621245956463,190.31790832216961,418.15726141213185,437.7231832963615,0,0,0
ROOFTOP,NA,1747,2150000,4,2,buy,House,"681 W 17th Ave, Vancouver, BC V5Z 1T7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,4007.52,"c(-123.1193566, 49.2563265)",SC,South Cambie,26,42,51,62,83,28,15,10,V5Z 1T7,-123.1193566,49.2563265,783.62691335285,114.38650513595542,230.41706873465932,223.71206271026202,114,63,0
ROOFTOP,NA,705,679000,2,1,buy,House,"1040 Pacific St #202, Vancouver, BC V6E 4C1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1336261, 49.2773631)",WE,West End,219,31,466,832,566,202,53,57,V6E 4C1,-123.1336261,49.2773631,898.8715111288411,134.97665672839986,298.6520935552336,199.81625536095552,106,148,8
ROOFTOP,NA,1391,1449000,2,2,buy,House,"850 W 8th Ave #4, Vancouver, BC V5Z 1E2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1231429, 49.2641894)",FAIR,Fairview,188,117,366,990,479,251,62,51,V5Z 1E2,-123.1231429,49.2641894,627.2957746518314,86.17421393442991,113.31114695943965,422.0977832211713,103,81,2
ROOFTOP,NA,2054,3180000,3,2,buy,House,"499 Drake St #401, Vancouver, BC V6B 1B1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1254912, 49.2747985)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 1B1,-123.1254912,49.2747985,250.62998914338024,149.08719677293277,219.3314673361091,359.2271932782732,233,250,17
ROOFTOP,NA,645,725000,2,2,buy,House,"2025 Stephens St #307, Vancouver, BC V6K 3W2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1666008, 49.2681366)",KITS,Kitsilano,97,84,175,309,256,123,43,45,V6K 3W2,-123.1666008,49.2681366,3316.2090547247353,87.09811548134267,387.6463923203125,353.8005761066545,124,70,0
ROOFTOP,NA,1596,1648800,3,4,buy,House,"1748 E 15th Ave, Vancouver, BC V5N 2G3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,4051.08,"c(-123.0687144, 49.2566311)",KC,Kensington-Cedar Cottage,49,59,202,277,358,46,73,71,V5N 2G3,-123.0687144,49.2566311,671.6249471795429,131.00050915913712,148.83818589258067,107.98149312983489,60,19,0
ROOFTOP,NA,2342,3900000,3,3,buy,House,"1171 Jervis St #1901, Vancouver, BC V6E 1N5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1348514, 49.2830763)",WE,West End,219,31,466,832,566,202,53,57,V6E 1N5,-123.1348514,49.2830763,1147.968533253366,21.11586295232948,146.18550697930982,367.0874645135717,55,109,0
ROOFTOP,NA,1366,1499000,4,4,buy,House,"1612 E 36th Ave, Vancouver, BC V5P 1C4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.0726887, 49.2374378)",KC,Kensington-Cedar Cottage,49,59,202,277,358,46,73,71,V5P 1C4,-123.0726887,49.2374378,1719.8878521033575,296.9151064076613,377.22709454979884,46.59142209018373,0,0,0
ROOFTOP,NA,3216,1725000,5,3,buy,House,"4261 Musqueam Dr, Vancouver, BC V6N 3R8, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,9539.640000000001,"c(-123.2016312, 49.2295277)",DS,Dunbar-Southlands,16,26,42,78,72,13,14,12,V6N 3R8,-123.2016312,49.2295277,4284.468722450311,702.5976882031323,960.1124803414735,997.0579932601732,0,0,0
ROOFTOP,NA,1167,1188888,3,3,buy,House,"3557 E Sawmill Cres, Vancouver, BC V5S 0E2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.0295752, 49.2059627)",KIL,Killarney,34,31,79,115,137,16,35,38,V5S 0E2,-123.0295752,49.2059627,2893.6300112801123,68.56432116694738,211.0916344972522,905.3700283986803,12,8,1
ROOFTOP,NA,462,595000,1,1,buy,Apartment,"1367 Alberni St #505, Vancouver, BC V6E 4R9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1282836, 49.2885264)",WE,West End,219,31,466,832,566,202,53,57,V6E 4R9,-123.1282836,49.28852639999999,712.7164137526573,32.418481438624816,326.0959650048481,611.0225416696787,42,170,2
ROOFTOP,NA,1092,999000,2,2,buy,Apartment,"1238 Seymour St #319, Vancouver, BC V6B 6J3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1258549, 49.2757772)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 6J3,-123.1258549,49.2757772,309.7183494324481,99.13358353460785,231.65602035876086,395.21690137436343,295,319,21
ROOFTOP,NA,517,639000,1,1,buy,Apartment,"1001 Richards St #505, Vancouver, BC V6B 1J6, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1216537, 49.2780841)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 1J6,-123.1216537,49.2780841,400.6926162830511,83.68813702297665,167.44993847892405,417.9114608647175,288,448,21
ROOFTOP,NA,910,1089000,2,2,buy,House,"1068 Hornby St, Vancouver, BC V6Z 1V6, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1257595, 49.2797868)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 1V6,-123.1257595,49.2797868,621.1316487751862,95.86352543488694,343.84339264941974,151.69612136417842,188,346,23
ROOFTOP,NA,910,1089000,2,2,buy,House,"6-530 Hornby St, Vancouver, BC V6C 2E7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1172049, 49.2853274)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 1V6,-123.1172049,49.2853274,174.06487819786668,67.595612084983685,220.39630852585162,235.2739182086079,100,223,6
ROOFTOP,NA,613,399999,1,1,buy,Apartment,"1850 Comox St #2407, Vancouver, BC V6G 2P4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.140905, 49.2890538)",WE,West End,219,31,466,832,566,202,53,57,V6G 2P4,-123.140905,49.2890538,1599.4890796963864,87.3710850007734,215.6924908551651,335.5601725030185,58,145,2
ROOFTOP,NA,816,1139000,1,1,buy,Apartment,"1455 Howe St #1003, Vancouver, BC V6Z 1C2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1311918, 49.2753642)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 1C2,-123.1311918,49.2753642,670.1793231231674,77.17177611162133,41.16569181971038,189.8452589235753,96,117,12
ROOFTOP,NA,495,530000,1,1,buy,House,"989 Nelson St #306, Vancouver, BC V6Z 2S1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1252069, 49.2811822)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 2S1,-123.1252069,49.2811822,526.026516191755,97.84212827503897,462.7343394196264,12.905790105481278,159,352,17
ROOFTOP,NA,689,799000,1,1,buy,Apartment,"1288 W Georgia St #706, Vancouver, BC V6E 4R3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1267024, 49.2877082)",WE,West End,219,31,466,832,566,202,53,57,V6E 4R3,-123.1267024,49.2877082,569.6259654458752,78.90578625558494,327.5224728294059,560.8817491634643,53,166,2
ROOFTOP,NA,511,599000,1,1,buy,House,"1106 Pacific St #310, Vancouver, BC V6E 1T4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1349466, 49.278358)",WE,West End,219,31,466,832,566,202,53,57,V6E 1T4,-123.1349466,49.278358,1030.3232034540501,16.865958896886543,245.4743861445647,326.6037371810485,90,134,4
ROOFTOP,NA,661,729000,1,1,buy,Apartment,"1205 Howe St #602, Vancouver, BC V6Z 0B2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1277789, 49.2777799)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 0B2,-123.1277789,49.2777799,552.935105115045,38.66970616410656,327.02646326680156,242.03616160750988,217,318,21
ROOFTOP,NA,1228,2099900,2,3,buy,Apartment,"2485 Larch St #304, Vancouver, BC V6K 2B1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1627867, 49.2642681)",KITS,Kitsilano,97,84,175,309,256,123,43,45,V6K 2B1,-123.1627867,49.2642681,3173.26924541401,72.52736241899719,153.94604897440286,188.6987244487469,75,50,0
ROOFTOP,NA,639,678000,1,1,buy,Apartment,"1330 Harwood St #905, Vancouver, BC V6E 1S8, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.1380975, 49.2816962)",WE,West End,219,31,466,832,566,202,53,57,V6E 1S8,-123.1380975,49.2816962,1414.3847002760936,84.46868135583424,89.10357374310293,566.2821108774622,46,82,0
ROOFTOP,NA,616,568800,1,1,buy,Apartment,"66 W Cordova St #206, Vancouver, BC V6B 0L2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",point2home,0,"c(-123.106234, 49.2826264)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 0L2,-123.106234,49.2826264,435.02457145885796,82.06989549488443,149.75735703300742,445.12055974691395,220,274,4
